State_Code_Dest,State_Abbrv,State_Code_Origin,State_Abbrv,State_Name,Return_Num,Exmpt_Num,Aggr_AGI
32,NV,33,NH,NEW HAMPSHIRE,103,156,4847
32,NV,23,ME,MAINE,75,117,2181
32,NV,44,RI,RHODE ISLAND,69,86,2391
32,NV,54,WV,WEST VIRGINIA,61,113,2372
32,NV,10,DE,DELAWARE,55,107,2883
32,NV,11,DC,DISTRICT OF COLUMBIA,51,60,2541
32,NV,50,VT,VERMONT,39,67,1789
33,NH,96,NH,NH Total Mig - US & For,17944,29833,931455
33,NH,97,NH,NH Total Mig - US,17699,29359,917407
33,NH,98,NH,NH Total Mig - Foreign,245,474,14048
33,NH,33,NH,NH Non-Migrants,520975,1070776,32587189
33,NH,25,MA,MASSACHUSETTS,6120,10097,345869
33,NH,23,ME,MAINE,1727,2663,67793
33,NH,12,FL,FLORIDA,1234,2051,46400
33,NH,50,VT,VERMONT,1182,1898,44892
33,NH,36,NY,NEW YORK,970,1543,56636
33,NH,6,CA,CALIFORNIA,642,1056,33446
33,NH,9,CT,CONNECTICUT,575,926,40871
33,NH,37,NC,NORTH CAROLINA,421,747,20297
33,NH,51,VA,VIRGINIA,352,653,20505
33,NH,42,PA,PENNSYLVANIA,346,585,25578
33,NH,48,TX,TEXAS,325,593,17635
33,NH,34,NJ,NEW JERSEY,318,531,20609
33,NH,44,RI,RHODE ISLAND,276,468,15941
33,NH,57,FR,Foreign,245,474,14048
33,NH,13,GA,GEORGIA,232,364,10771
33,NH,8,CO,COLORADO,229,337,7813
33,NH,4,AZ,ARIZONA,222,383,9670
33,NH,39,OH,OHIO,201,395,11271
33,NH,24,MD,MARYLAND,186,306,17823
33,NH,17,IL,ILLINOIS,178,299,10978
33,NH,53,WA,WASHINGTON,171,298,8292
33,NH,45,SC,SOUTH CAROLINA,167,290,6941
33,NH,26,MI,MICHIGAN,154,265,6730
33,NH,47,TN,TENNESSEE,140,258,4630
33,NH,41,OR,OREGON,98,166,4634
33,NH,18,IN,INDIANA,95,184,5881
33,NH,27,MN,MINNESOTA,90,148,4940
33,NH,32,NV,NEVADA,88,142,3507
33,NH,55,WI,WISCONSIN,84,155,4694
33,NH,29,MO,MISSOURI,76,130,4296
33,NH,49,UT,UTAH,72,135,5220
33,NH,21,KY,KENTUCKY,68,105,2466
33,NH,1,AL,ALABAMA,58,105,2536
33,NH,30,MT,MONTANA,54,82,1109
33,NH,11,DC,DISTRICT OF COLUMBIA,51,69,3334
33,NH,35,NM,NEW MEXICO,48,88,1930
33,NH,15,HI,HAWAII,45,78,1801
33,NH,2,AK,ALASKA,44,72,1913
33,NH,20,KS,KANSAS,43,84,2218
33,NH,40,OK,OKLAHOMA,40,67,2707
33,NH,19,IA,IOWA,39,80,2984
33,NH,56,WY,WYOMING,33,55,746
33,NH,22,LA,LOUISIANA,32,59,1170
33,NH,10,DE,DELAWARE,31,53,1858
33,NH,54,WV,WEST VIRGINIA,30,68,1230
33,NH,16,ID,IDAHO,26,48,1163
33,NH,28,MS,MISSISSIPPI,22,51,1008
33,NH,5,AR,ARKANSAS,21,40,972
33,NH,38,ND,NORTH DAKOTA,20,36,847
33,NH,31,NE,NEBRASKA,16,46,733
33,NH,46,SD,SOUTH DAKOTA,7,7,119
34,NJ,96,NJ,NJ Total Mig - US & For,75078,134067,4384051
34,NJ,97,NJ,NJ Total Mig - US,73241,130143,4277277
34,NJ,98,NJ,NJ Total Mig - Foreign,1837,3924,106775
34,NJ,34,NJ,NJ Non-Migrants,3338239,7163921,245417037
34,NJ,36,NY,NEW YORK,25624,45996,1774413
34,NJ,42,PA,PENNSYLVANIA,11080,18860,569637
34,NJ,12,FL,FLORIDA,6765,11828,264024
34,NJ,6,CA,CALIFORNIA,3625,6564,270968
34,NJ,51,VA,VIRGINIA,2207,3916,115465
34,NJ,37,NC,NORTH CAROLINA,2070,3885,93323
34,NJ,25,MA,MASSACHUSETTS,1969,3155,120107
34,NJ,48,TX,TEXAS,1952,3712,119797
34,NJ,57,FR,Foreign,1837,3924,106775
34,NJ,13,GA,GEORGIA,1735,3399,76928
34,NJ,24,MD,MARYLAND,1699,2906,86928
34,NJ,9,CT,CONNECTICUT,1529,2695,114123
34,NJ,17,IL,ILLINOIS,1287,2386,103343
34,NJ,39,OH,OHIO,1106,2023,56191
34,NJ,10,DE,DELAWARE,885,1569,37881
34,NJ,45,SC,SOUTH CAROLINA,855,1516,29316
34,NJ,26,MI,MICHIGAN,774,1420,53426
34,NJ,4,AZ,ARIZONA,658,1162,31224
34,NJ,53,WA,WASHINGTON,549,1013,32411
34,NJ,8,CO,COLORADO,547,912,30181
34,NJ,47,TN,TENNESSEE,513,957,21240
34,NJ,18,IN,INDIANA,405,689,23232
34,NJ,32,NV,NEVADA,404,724,16018
34,NJ,29,MO,MISSOURI,365,665,20843
34,NJ,27,MN,MINNESOTA,330,600,20824
34,NJ,44,RI,RHODE ISLAND,316,496,12438
34,NJ,55,WI,WISCONSIN,316,576,17595
34,NJ,11,DC,DISTRICT OF COLUMBIA,283,354,17068
34,NJ,33,NH,NEW HAMPSHIRE,258,436,14678
34,NJ,21,KY,KENTUCKY,254,473,11182
34,NJ,22,LA,LOUISIANA,246,410,8769
34,NJ,19,IA,IOWA,245,407,7753
34,NJ,1,AL,ALABAMA,226,457,9383
34,NJ,15,HI,HAWAII,225,416,9221
34,NJ,20,KS,KANSAS,186,353,7697
34,NJ,23,ME,MAINE,179,310,7126
34,NJ,40,OK,OKLAHOMA,176,315,5805
34,NJ,41,OR,OREGON,171,288,6731
34,NJ,49,UT,UTAH,171,348,8317
34,NJ,5,AR,ARKANSAS,155,322,14125
34,NJ,50,VT,VERMONT,146,205,4238
34,NJ,54,WV,WEST VIRGINIA,142,255,5185
34,NJ,28,MS,MISSISSIPPI,115,238,4622
34,NJ,35,NM,NEW MEXICO,112,220,5573
34,NJ,31,NE,NEBRASKA,94,166,5485
34,NJ,2,AK,ALASKA,93,187,3550
34,NJ,16,ID,IDAHO,58,109,2889
34,NJ,30,MT,MONTANA,51,87,1805
34,NJ,46,SD,SOUTH DAKOTA,35,64,1525
34,NJ,56,WY,WYOMING,28,47,1694
34,NJ,38,ND,NORTH DAKOTA,27,52,978
35,NM,96,NM,NM Total Mig - US & For,29683,59600,1197024
35,NM,97,NM,NM Total Mig - US,28793,57568,1159211
35,NM,98,NM,NM Total Mig - Foreign,890,2032,37814
35,NM,35,NM,NM Non-Migrants,705657,1523327,32711479
35,NM,48,TX,TEXAS,5572,11858,213202
35,NM,4,AZ,ARIZONA,3584,8186,112592
35,NM,6,CA,CALIFORNIA,3020,5700,126694
35,NM,8,CO,COLORADO,2403,4838,92818
35,NM,12,FL,FLORIDA,1579,3013,60088
35,NM,57,FR,Foreign,890,2032,37814
35,NM,32,NV,NEVADA,830,1765,35577
35,NM,53,WA,WASHINGTON,709,1282,30589
35,NM,36,NY,NEW YORK,610,1011,34970
35,NM,17,IL,ILLINOIS,576,990,26167
35,NM,40,OK,OKLAHOMA,523,1090,18261
35,NM,49,UT,UTAH,522,1254,19262
35,NM,39,OH,OHIO,481,837,20908
35,NM,51,VA,VIRGINIA,481,946,29793
35,NM,26,MI,MICHIGAN,468,870,19600
35,NM,13,GA,GEORGIA,462,907,19278
35,NM,41,OR,OREGON,442,740,15091
35,NM,37,NC,NORTH CAROLINA,439,879,17435
35,NM,42,PA,PENNSYLVANIA,358,599,16406
35,NM,20,KS,KANSAS,349,734,12091
35,NM,29,MO,MISSOURI,346,630,14459
35,NM,47,TN,TENNESSEE,312,602,13810
35,NM,27,MN,MINNESOTA,291,475,13443
35,NM,55,WI,WISCONSIN,288,459,10143
35,NM,2,AK,ALASKA,276,577,14506
35,NM,18,IN,INDIANA,271,491,11418
35,NM,25,MA,MASSACHUSETTS,268,430,13689
35,NM,24,MD,MARYLAND,261,482,14218
35,NM,16,ID,IDAHO,213,478,8134
35,NM,5,AR,ARKANSAS,207,421,7811
35,NM,34,NJ,NEW JERSEY,205,338,12883
35,NM,22,LA,LOUISIANA,203,418,8332
35,NM,15,HI,HAWAII,195,389,7969
35,NM,56,WY,WYOMING,191,377,7126
35,NM,31,NE,NEBRASKA,176,363,7611
35,NM,45,SC,SOUTH CAROLINA,175,371,7402
35,NM,19,IA,IOWA,174,319,10371
35,NM,30,MT,MONTANA,174,335,6565
35,NM,1,AL,ALABAMA,166,382,9289
35,NM,21,KY,KENTUCKY,160,304,5653
35,NM,28,MS,MISSISSIPPI,138,257,5016
35,NM,46,SD,SOUTH DAKOTA,116,242,4264
35,NM,9,CT,CONNECTICUT,101,163,4142
35,NM,23,ME,MAINE,91,147,3285
35,NM,33,NH,NEW HAMPSHIRE,67,97,2743
35,NM,11,DC,DISTRICT OF COLUMBIA,61,81,3530
35,NM,38,ND,NORTH DAKOTA,61,118,3033
35,NM,50,VT,VERMONT,60,92,2499
35,NM,54,WV,WEST VIRGINIA,59,97,2028
35,NM,10,DE,DELAWARE,42,77,1601
35,NM,44,RI,RHODE ISLAND,37,57,1416
36,NY,96,NY,NY Total Mig - US & For,144094,230068,6549423
36,NY,97,NY,NY Total Mig - US,138660,219994,6201496
36,NY,98,NY,NY Total Mig - Foreign,5434,10074,347928
36,NY,36,NY,NY Non-Migrants,7249343,14743898,442208448
36,NY,34,NJ,NEW JERSEY,20872,32234,1282775
36,NY,12,FL,FLORIDA,17579,29204,555806
36,NY,6,CA,CALIFORNIA,11752,16577,626666
36,NY,42,PA,PENNSYLVANIA,11276,18452,434227
36,NY,25,MA,MASSACHUSETTS,7105,9717,334845
36,NY,9,CT,CONNECTICUT,6868,10522,439134
36,NY,37,NC,NORTH CAROLINA,5615,9886,184591
36,NY,57,FR,Foreign,5434,10074,347928
36,NY,51,VA,VIRGINIA,5241,8708,210387
36,NY,48,TX,TEXAS,5106,8725,230632
36,NY,13,GA,GEORGIA,4915,9142,164670
36,NY,17,IL,ILLINOIS,3748,5386,258979
36,NY,24,MD,MARYLAND,3682,5659,148087
36,NY,39,OH,OHIO,3168,5026,131967
36,NY,26,MI,MICHIGAN,2453,3972,98536
36,NY,45,SC,SOUTH CAROLINA,2274,3910,66066
36,NY,4,AZ,ARIZONA,2055,3413,75104
36,NY,53,WA,WASHINGTON,1871,2892,76327
36,NY,8,CO,COLORADO,1708,2528,65857
36,NY,47,TN,TENNESSEE,1450,2552,48234
36,NY,11,DC,DISTRICT OF COLUMBIA,1389,1668,82665
36,NY,27,MN,MINNESOTA,1162,1691,50494
36,NY,32,NV,NEVADA,1146,1796,40515
36,NY,50,VT,VERMONT,1105,1690,37733
36,NY,29,MO,MISSOURI,1092,1783,47077
36,NY,18,IN,INDIANA,1077,1783,39065
36,NY,55,WI,WISCONSIN,961,1399,36114
36,NY,33,NH,NEW HAMPSHIRE,930,1361,43632
36,NY,44,RI,RHODE ISLAND,888,1312,29116
36,NY,41,OR,OREGON,847,1227,31619
36,NY,22,LA,LOUISIANA,817,1333,26897
36,NY,1,AL,ALABAMA,795,1487,23553
36,NY,23,ME,MAINE,766,1153,27841
36,NY,21,KY,KENTUCKY,745,1390,26167
36,NY,15,HI,HAWAII,662,1076,21891
36,NY,10,DE,DELAWARE,647,1066,26089
36,NY,20,KS,KANSAS,574,1004,26716
36,NY,40,OK,OKLAHOMA,569,1046,17751
36,NY,49,UT,UTAH,545,981,19121
36,NY,19,IA,IOWA,445,657,13034
36,NY,35,NM,NEW MEXICO,417,634,15635
36,NY,5,AR,ARKANSAS,366,624,15622
36,NY,28,MS,MISSISSIPPI,362,643,10091
36,NY,54,WV,WEST VIRGINIA,333,548,12855
36,NY,2,AK,ALASKA,280,538,9948
36,NY,31,NE,NEBRASKA,237,401,7684
36,NY,16,ID,IDAHO,215,347,7569
36,NY,30,MT,MONTANA,195,300,5188
36,NY,56,WY,WYOMING,131,192,10637
36,NY,38,ND,NORTH DAKOTA,112,174,3287
36,NY,46,SD,SOUTH DAKOTA,112,185,3000
37,NC,96,NC,NC Total Mig - US & For,113303,221369,4914338
37,NC,97,NC,NC Total Mig - US,110205,214666,4780529
37,NC,98,NC,NC Total Mig - Foreign,3098,6703,133809
37,NC,37,NC,NC Non-Migrants,3231387,7218211,164140024
37,NC,12,FL,FLORIDA,11581,22138,434316
37,NC,51,VA,VIRGINIA,10705,21310,470822
37,NC,45,SC,SOUTH CAROLINA,9370,18101,335134
37,NC,36,NY,NEW YORK,8671,15965,375136
37,NC,13,GA,GEORGIA,6629,13594,268758
37,NC,6,CA,CALIFORNIA,5870,11838,284082
37,NC,48,TX,TEXAS,5041,10636,220453
37,NC,42,PA,PENNSYLVANIA,4595,8371,247352
37,NC,39,OH,OHIO,4200,7792,182967
37,NC,34,NJ,NEW JERSEY,3944,7631,215702
37,NC,24,MD,MARYLAND,3615,6950,169556
37,NC,26,MI,MICHIGAN,3236,6213,142338
37,NC,57,FR,Foreign,3098,6703,133809
37,NC,47,TN,TENNESSEE,3075,5948,122142
37,NC,17,IL,ILLINOIS,2459,4693,127128
37,NC,25,MA,MASSACHUSETTS,1988,3558,113868
37,NC,18,IN,INDIANA,1608,3110,72309
37,NC,9,CT,CONNECTICUT,1541,2816,83289
37,NC,1,AL,ALABAMA,1518,3141,67128
37,NC,53,WA,WASHINGTON,1411,2901,57785
37,NC,4,AZ,ARIZONA,1409,2911,60514
37,NC,8,CO,COLORADO,1305,2573,56387
37,NC,21,KY,KENTUCKY,1302,2616,50591
37,NC,29,MO,MISSOURI,1170,2450,55283
37,NC,54,WV,WEST VIRGINIA,1019,1911,33841
37,NC,55,WI,WISCONSIN,975,1764,47532
37,NC,22,LA,LOUISIANA,969,1976,39651
37,NC,27,MN,MINNESOTA,792,1467,39694
37,NC,20,KS,KANSAS,751,1785,35302
37,NC,28,MS,MISSISSIPPI,747,1497,26387
37,NC,40,OK,OKLAHOMA,732,1538,27935
37,NC,15,HI,HAWAII,694,1589,25760
37,NC,32,NV,NEVADA,643,1216,24122
37,NC,33,NH,NEW HAMPSHIRE,581,1008,27653
37,NC,19,IA,IOWA,561,1108,25677
37,NC,5,AR,ARKANSAS,554,1156,24838
37,NC,23,ME,MAINE,546,985,19169
37,NC,41,OR,OREGON,520,947,17256
37,NC,11,DC,DISTRICT OF COLUMBIA,496,779,22603
37,NC,10,DE,DELAWARE,430,847,17517
37,NC,44,RI,RHODE ISLAND,419,817,18940
37,NC,49,UT,UTAH,405,894,16306
37,NC,35,NM,NEW MEXICO,366,689,14635
37,NC,2,AK,ALASKA,347,756,13660
37,NC,50,VT,VERMONT,341,587,12482
37,NC,31,NE,NEBRASKA,260,498,10186
37,NC,16,ID,IDAHO,248,519,8350
37,NC,30,MT,MONTANA,203,377,6088
37,NC,56,WY,WYOMING,134,246,4069
37,NC,46,SD,SOUTH DAKOTA,126,260,4331
37,NC,38,ND,NORTH DAKOTA,103,194,3504
38,ND,96,ND,ND Total Mig - US & For,11286,20333,398307
38,ND,97,ND,ND Total Mig - US,10937,19524,385434
38,ND,98,ND,ND Total Mig - Foreign,349,809,12873
38,ND,38,ND,ND Non-Migrants,258203,534299,14653419
38,ND,27,MN,MINNESOTA,3579,5627,115750
38,ND,46,SD,SOUTH DAKOTA,672,1225,21263
38,ND,30,MT,MONTANA,526,930,17730
38,ND,48,TX,TEXAS,461,926,17028
38,ND,6,CA,CALIFORNIA,454,816,14254
38,ND,8,CO,COLORADO,416,758,17157
38,ND,57,FR,Foreign,349,809,12873
38,ND,12,FL,FLORIDA,319,577,9917
38,ND,4,AZ,ARIZONA,307,545,11187
38,ND,53,WA,WASHINGTON,290,542,9875
38,ND,56,WY,WYOMING,284,580,13889
38,ND,55,WI,WISCONSIN,282,498,9864
38,ND,26,MI,MICHIGAN,215,400,8017
38,ND,17,IL,ILLINOIS,195,365,7093
38,ND,31,NE,NEBRASKA,177,368,7890
38,ND,32,NV,NEVADA,165,319,5796
38,ND,19,IA,IOWA,164,323,6209
38,ND,39,OH,OHIO,161,286,4654
38,ND,29,MO,MISSOURI,135,265,5522
38,ND,37,NC,NORTH CAROLINA,134,298,4919
38,ND,16,ID,IDAHO,126,282,4480
38,ND,41,OR,OREGON,124,216,3488
38,ND,13,GA,GEORGIA,121,241,3855
38,ND,51,VA,VIRGINIA,120,256,5651
38,ND,2,AK,ALASKA,109,222,5634
38,ND,22,LA,LOUISIANA,107,210,5309
38,ND,49,UT,UTAH,107,238,4899
38,ND,36,NY,NEW YORK,106,189,4874
38,ND,42,PA,PENNSYLVANIA,105,170,3712
38,ND,40,OK,OKLAHOMA,104,204,4265
38,ND,18,IN,INDIANA,96,178,3012
38,ND,20,KS,KANSAS,92,174,3435
38,ND,47,TN,TENNESSEE,86,154,2318
38,ND,35,NM,NEW MEXICO,67,134,2733
38,ND,24,MD,MARYLAND,59,114,2924
38,ND,5,AR,ARKANSAS,54,110,1661
38,ND,1,AL,ALABAMA,52,97,1430
38,ND,28,MS,MISSISSIPPI,48,99,1805
38,ND,45,SC,SOUTH CAROLINA,47,91,1443
38,ND,15,HI,HAWAII,46,103,1478
38,ND,34,NJ,NEW JERSEY,43,77,2396
38,ND,25,MA,MASSACHUSETTS,36,53,1015
38,ND,21,KY,KENTUCKY,35,51,866
38,ND,23,ME,MAINE,22,43,733
38,ND,54,WV,WEST VIRGINIA,21,34,735
38,ND,9,CT,CONNECTICUT,20,34,599
38,ND,33,NH,NEW HAMPSHIRE,15,28,930
38,ND,10,DE,DELAWARE,14,33,745
38,ND,11,DC,DISTRICT OF COLUMBIA,8,19,578
38,ND,50,VT,VERMONT,7,15,325
38,ND,44,RI,RHODE ISLAND,4,7,92
39,OH,96,OH,OH Total Mig - US & For,68545,126948,2919760
39,OH,97,OH,OH Total Mig - US,67259,124356,2865765
39,OH,98,OH,OH Total Mig - Foreign,1286,2592,53995
39,OH,39,OH,OH Non-Migrants,4417248,9170523,223694537
39,OH,12,FL,FLORIDA,6637,11763,239478
39,OH,21,KY,KENTUCKY,4869,8824,175180
39,OH,26,MI,MICHIGAN,4814,8962,214217
39,OH,42,PA,PENNSYLVANIA,4175,7232,179401
39,OH,18,IN,INDIANA,4134,7942,163289
39,OH,6,CA,CALIFORNIA,3547,6215,159992
39,OH,48,TX,TEXAS,3058,5871,142069
39,OH,36,NY,NEW YORK,2990,5177,136801
39,OH,17,IL,ILLINOIS,2974,5219,153612
39,OH,37,NC,NORTH CAROLINA,2744,5254,102493
39,OH,54,WV,WEST VIRGINIA,2503,4656,78275
39,OH,13,GA,GEORGIA,2335,4596,93211
39,OH,51,VA,VIRGINIA,2333,4526,112283
39,OH,47,TN,TENNESSEE,1894,3770,72239
39,OH,4,AZ,ARIZONA,1440,2551,53589
39,OH,45,SC,SOUTH CAROLINA,1300,2425,49156
39,OH,57,FR,Foreign,1286,2592,53995
39,OH,34,NJ,NEW JERSEY,1135,2146,70161
39,OH,8,CO,COLORADO,1082,1886,42628
39,OH,24,MD,MARYLAND,1033,1881,52176
39,OH,29,MO,MISSOURI,972,1831,48684
39,OH,53,WA,WASHINGTON,940,1797,48481
39,OH,25,MA,MASSACHUSETTS,859,1448,51281
39,OH,55,WI,WISCONSIN,808,1684,39288
39,OH,1,AL,ALABAMA,772,1531,27567
39,OH,32,NV,NEVADA,754,1323,26331
39,OH,27,MN,MINNESOTA,649,1190,35999
39,OH,9,CT,CONNECTICUT,467,878,35755
39,OH,20,KS,KANSAS,459,909,20562
39,OH,22,LA,LOUISIANA,456,900,18846
39,OH,40,OK,OKLAHOMA,455,945,17794
39,OH,19,IA,IOWA,453,916,28264
39,OH,41,OR,OREGON,392,692,14582
39,OH,49,UT,UTAH,381,897,16773
39,OH,28,MS,MISSISSIPPI,364,699,11566
39,OH,5,AR,ARKANSAS,328,688,20194
39,OH,15,HI,HAWAII,296,559,10039
39,OH,35,NM,NEW MEXICO,276,525,12676
39,OH,31,NE,NEBRASKA,243,466,11171
39,OH,11,DC,DISTRICT OF COLUMBIA,240,315,12273
39,OH,2,AK,ALASKA,213,407,7489
39,OH,10,DE,DELAWARE,201,404,9705
39,OH,33,NH,NEW HAMPSHIRE,191,350,9574
39,OH,23,ME,MAINE,187,346,7426
39,OH,16,ID,IDAHO,185,442,6060
39,OH,56,WY,WYOMING,156,298,4828
39,OH,30,MT,MONTANA,126,193,3878
39,OH,44,RI,RHODE ISLAND,122,227,6583
39,OH,38,ND,NORTH DAKOTA,109,217,3642
39,OH,46,SD,SOUTH DAKOTA,105,210,2921
39,OH,50,VT,VERMONT,103,173,5285
40,OK,96,OK,OK Total Mig - US & For,40573,85095,1494745
40,OK,97,OK,OK Total Mig - US,39457,82495,1452010
40,OK,98,OK,OK Total Mig - Foreign,1116,2600,42735
40,OK,40,OK,OK Non-Migrants,1225182,2730249,60814191
40,OK,48,TX,TEXAS,9367,19641,373239
40,OK,6,CA,CALIFORNIA,3006,6203,99066
40,OK,5,AR,ARKANSAS,2597,5526,80411
40,OK,20,KS,KANSAS,2554,5344,88147
40,OK,29,MO,MISSOURI,1985,4023,67480
40,OK,12,FL,FLORIDA,1772,3458,62242
40,OK,8,CO,COLORADO,1440,2994,51048
40,OK,57,FR,Foreign,1116,2600,42735
40,OK,4,AZ,ARIZONA,1063,2212,36272
40,OK,13,GA,GEORGIA,988,2300,34409
40,OK,17,IL,ILLINOIS,911,1855,40552
40,OK,47,TN,TENNESSEE,765,1611,25533
40,OK,37,NC,NORTH CAROLINA,756,1736,27249
40,OK,53,WA,WASHINGTON,736,1571,23997
40,OK,51,VA,VIRGINIA,711,1540,30702
40,OK,36,NY,NEW YORK,698,1356,24691
40,OK,35,NM,NEW MEXICO,673,1437,23412
40,OK,39,OH,OHIO,633,1278,24698
40,OK,22,LA,LOUISIANA,628,1367,25899
40,OK,26,MI,MICHIGAN,625,1257,22066
40,OK,32,NV,NEVADA,604,1263,21630
40,OK,18,IN,INDIANA,492,1061,16386
40,OK,42,PA,PENNSYLVANIA,432,796,14907
40,OK,1,AL,ALABAMA,405,898,15854
40,OK,19,IA,IOWA,377,734,13241
40,OK,41,OR,OREGON,362,763,9785
40,OK,21,KY,KENTUCKY,361,830,13857
40,OK,28,MS,MISSISSIPPI,350,751,12216
40,OK,55,WI,WISCONSIN,334,698,12808
40,OK,24,MD,MARYLAND,328,653,15016
40,OK,31,NE,NEBRASKA,322,672,13191
40,OK,27,MN,MINNESOTA,319,604,11294
40,OK,45,SC,SOUTH CAROLINA,307,631,9870
40,OK,49,UT,UTAH,278,729,9668
40,OK,15,HI,HAWAII,270,631,8409
40,OK,34,NJ,NEW JERSEY,230,448,9277
40,OK,2,AK,ALASKA,213,477,10511
40,OK,56,WY,WYOMING,211,451,8611
40,OK,30,MT,MONTANA,184,361,5402
40,OK,16,ID,IDAHO,183,433,6735
40,OK,25,MA,MASSACHUSETTS,180,308,7619
40,OK,46,SD,SOUTH DAKOTA,155,325,5656
40,OK,54,WV,WEST VIRGINIA,137,297,18611
40,OK,9,CT,CONNECTICUT,135,269,7035
40,OK,38,ND,NORTH DAKOTA,95,178,3280
40,OK,23,ME,MAINE,78,138,2733
40,OK,33,NH,NEW HAMPSHIRE,64,127,2371
40,OK,44,RI,RHODE ISLAND,42,81,1230
40,OK,10,DE,DELAWARE,41,81,1248
40,OK,50,VT,VERMONT,31,56,966
40,OK,11,DC,DISTRICT OF COLUMBIA,29,42,1480
41,OR,96,OR,OR Total Mig - US & For,45494,79470,1792146
41,OR,97,OR,OR Total Mig - US,44892,78364,1768035
41,OR,98,OR,OR Total Mig - Foreign,602,1106,24111
41,OR,41,OR,OR Non-Migrants,1342476,2848509,70187856
41,OR,6,CA,CALIFORNIA,11136,19893,486240
41,OR,53,WA,WASHINGTON,9129,15955,339178
41,OR,4,AZ,ARIZONA,2066,3717,76072
41,OR,16,ID,IDAHO,1814,3538,52685
41,OR,48,TX,TEXAS,1542,2837,65165
41,OR,32,NV,NEVADA,1414,2596,47460
41,OR,8,CO,COLORADO,1308,2226,53717
41,OR,12,FL,FLORIDA,1063,1741,37062
41,OR,36,NY,NEW YORK,1055,1520,52869
41,OR,49,UT,UTAH,934,1901,32982
41,OR,17,IL,ILLINOIS,803,1305,38402
41,OR,2,AK,ALASKA,777,1324,34506
41,OR,30,MT,MONTANA,746,1231,21108
41,OR,15,HI,HAWAII,723,1224,23630
41,OR,26,MI,MICHIGAN,664,1114,24162
41,OR,57,FR,Foreign,602,1106,24111
41,OR,27,MN,MINNESOTA,597,917,22780
41,OR,42,PA,PENNSYLVANIA,569,890,23187
41,OR,51,VA,VIRGINIA,565,996,29199
41,OR,37,NC,NORTH CAROLINA,559,1022,19255
41,OR,39,OH,OHIO,543,886,23696
41,OR,29,MO,MISSOURI,485,896,16945
41,OR,13,GA,GEORGIA,467,829,19612
41,OR,25,MA,MASSACHUSETTS,462,685,24893
41,OR,55,WI,WISCONSIN,444,705,15494
41,OR,35,NM,NEW MEXICO,415,672,16220
41,OR,18,IN,INDIANA,380,640,13980
41,OR,47,TN,TENNESSEE,328,530,10975
41,OR,40,OK,OKLAHOMA,295,536,8107
41,OR,20,KS,KANSAS,293,488,11584
41,OR,19,IA,IOWA,292,503,10873
41,OR,24,MD,MARYLAND,290,465,15701
41,OR,56,WY,WYOMING,279,476,7284
41,OR,34,NJ,NEW JERSEY,268,456,14009
41,OR,45,SC,SOUTH CAROLINA,222,362,7227
41,OR,31,NE,NEBRASKA,220,392,7767
41,OR,21,KY,KENTUCKY,191,330,6152
41,OR,22,LA,LOUISIANA,183,305,6283
41,OR,9,CT,CONNECTICUT,172,257,7208
41,OR,5,AR,ARKANSAS,155,293,4331
41,OR,1,AL,ALABAMA,145,270,5179
41,OR,23,ME,MAINE,143,229,5719
41,OR,46,SD,SOUTH DAKOTA,122,217,4349
41,OR,38,ND,NORTH DAKOTA,117,173,3812
41,OR,50,VT,VERMONT,108,151,3036
41,OR,33,NH,NEW HAMPSHIRE,105,180,5523
41,OR,11,DC,DISTRICT OF COLUMBIA,96,135,5658
41,OR,28,MS,MISSISSIPPI,66,128,1557
41,OR,54,WV,WEST VIRGINIA,56,90,1595
41,OR,44,RI,RHODE ISLAND,52,89,2200
41,OR,10,DE,DELAWARE,34,49,1409
42,PA,96,PA,PA Total Mig - US & For,93062,165373,4545812
42,PA,97,PA,PA Total Mig - US,90853,160974,4446728
42,PA,98,PA,PA Total Mig - Foreign,2209,4399,99084
42,PA,42,PA,PA Non-Migrants,4910642,10166698,279465311
42,PA,34,NJ,NEW JERSEY,13936,23932,825814
42,PA,36,NY,NEW YORK,13005,23347,582941
42,PA,12,FL,FLORIDA,7451,12953,260481
42,PA,24,MD,MARYLAND,6634,11821,333057
42,PA,39,OH,OHIO,4660,8087,215007
42,PA,51,VA,VIRGINIA,4476,7888,227754
42,PA,6,CA,CALIFORNIA,4223,7031,227177
42,PA,37,NC,NORTH CAROLINA,3405,6334,141904
42,PA,48,TX,TEXAS,2894,5619,165944
42,PA,10,DE,DELAWARE,2762,5107,141807
42,PA,13,GA,GEORGIA,2299,4298,96064
42,PA,57,FR,Foreign,2209,4399,99084
42,PA,25,MA,MASSACHUSETTS,2035,3220,108224
42,PA,17,IL,ILLINOIS,1741,3020,108718
42,PA,26,MI,MICHIGAN,1610,2982,99312
42,PA,54,WV,WEST VIRGINIA,1468,2418,57754
42,PA,45,SC,SOUTH CAROLINA,1404,2496,48643
42,PA,9,CT,CONNECTICUT,1387,2421,97705
42,PA,4,AZ,ARIZONA,1333,2335,51943
42,PA,8,CO,COLORADO,1164,2117,57473
42,PA,18,IN,INDIANA,991,1877,49386
42,PA,47,TN,TENNESSEE,981,1884,41516
42,PA,53,WA,WASHINGTON,968,1713,43545
42,PA,29,MO,MISSOURI,668,1237,35346
42,PA,32,NV,NEVADA,648,1157,24425
42,PA,55,WI,WISCONSIN,640,1156,39535
